rating,rating_count,cost,name_encoded
4.4,50,200,80825
4.0,10,100,85320
4.0,10,299,26694
4.0,10,100,20503
4.6,50,200,23999
4.0,10,150,90944
4.1,50,250,72358
3.3,100,350,73725
4.4,100,150,50686
4.4,50,224,67694
3.9,100,100,107450
4.0,10,300,83100
4.3,50,800,69625
4.0,20,200,8768
4.0,10,350,11671
4.0,10,200,63042
4.0,10,500,76763
4.0,10,200,2641
4.0,10,300,90407
4.0,10,300,29404
4.4,20,200,87121
4.0,10,500,9285
4.0,10,250,24214
4.0,10,400,72881
4.0,10,400,31130
4.0,10,300,28205
4.0,10,200,45142
3.9,100,400,28586
3.7,20,400,54291
4.0,10,200,103328
4.0,10,300,110531
3.9,50,250,91391
3.9,100,480,6223
4.2,50,100,40381
4.0,10,250,80936
3.7,20,130,82371
3.6,50,400,63292
4.0,10,800,38168
3.8,50,400,71543
4.1,1000,300,1400
3.1,20,1000,101120
4.2,50,200,100343
4.0,10,60,92231
4.0,20,100,9388
4.0,10,250,9244
3.9,50,500,35509
4.0,10,130,51332
4.0,10,250,90774
4.2,50,150,83756
4.0,10,300,51859
4.0,10,200,69082
4.2,50,350,74324
4.0,10,250,62678
4.3,100,400,23656
4.0,20,250,65434
4.4,500,400,61215
4.2,100,150,20302
4.0,10,250,76549
4.3,20,500,66229
4.0,10,200,54845
4.0,10,200,38516
4.0,10,400,78263
4.0,10,200,65317
4.0,10,150,69684
4.0,10,200,8842
4.1,100,250,9971
4.0,10,300,2704
4.0,50,160,41274
4.0,10,200,45268
3.5,20,80,8668
4.2,100,200,36855
4.0,10,120,106789
4.0,10,150,101213
4.0,10,100,25822
4.0,10,150,44330
4.0,100,600,23165
4.0,10,300,59040
4.2,100,400,37876
4.0,10,350,90937
4.3,50,300,59486
4.0,10,180,4496
4.1,20,300,72681
4.6,100,100,14393
4.0,10,750,108975
2.7,100,300,47054
3.8,100,300,74501
3.8,100,300,26752
4.1,20,10,69435
4.0,10,180,32140
4.0,10,200,110335
4.0,10,300,10363
4.0,10,200,29279
4.0,10,385,12395
4.0,100,300,52268
4.0,10,200,7510
4.0,10,300,36039
4.0,10,450,56875
4.0,10,200,28639
4.0,10,300,24386
4.0,10,200,49967
4.0,10,200,82122
4.4,20,200,71315
4.2,100,750,100176
2.4,20,150,75292
4.1,1000,300,78854
4.0,10,200,82552
4.0,100,450,9182
4.0,10,200,59168
4.0,10,250,9634
4.1,100,350,97859
4.0,10,200,110866
4.0,10,200,2469
4.0,10,200,88015
4.0,10,250,84499
4.0,100,300,97253
4.0,10,200,4443
4.0,10,250,61310
3.9,100,100,92387
4.0,10,200,70112
4.0,100,250,45934
4.0,50,300,36394
4.0,10,300,42953
4.0,10,120,35769
3.7,20,300,3760
4.0,10,300,32258
4.0,10,300,48352
4.0,10,200,83684
4.0,10,300,100732
4.0,10,200,108224
3.2,100,200,95218
4.0,10,150,62586
4.2,1000,270,29841
4.0,10,400,46032
4.0,10,300,59010
4.0,10,400,8083
2.7,20,250,9145
4.0,10,200,8776
4.0,10,200,21448
4.2,50,800,45151
3.6,20,300,88542
4.4,50,150,7007
4.6,20,200,82944
4.0,10,75,77456
4.0,10,250,46963
3.4,20,150,52539
3.7,20,250,80357
3.8,500,100,105525
4.2,20,350,5748
4.0,10,150,112095
4.3,100,300,11558
4.0,10,300,81895
3.9,500,400,68369
3.9,50,250,84684
4.0,10,200,65071
4.5,50,300,28153
4.0,10,600,61216
4.1,100,400,13312
4.0,10,200,53505
4.2,20,300,18497
3.9,100,590,5317
4.3,100,250,20310
4.0,10,100,59163
3.3,20,200,80164
4.1,100,600,36130
4.1,50,250,81908
4.0,10,100,106496
4.0,10,100,83774
3.7,20,200,24569
4.2,20,1000,74538
4.2,100,700,7941
4.0,10,200,81370
4.2,100,703,7367
4.0,20,300,30831
3.7,50,300,72522
4.0,10,300,56876
4.0,10,200,46418
4.5,100,150,11764
3.9,100,200,62039
4.0,10,250,96173
3.9,100,300,64734
4.0,10,200,49906
3.3,100,400,49116
4.0,10,100,41293
4.0,10,300,80156
4.0,10,250,77266
3.2,100,300,96599
4.0,10,250,77215
4.0,10,500,7106
4.0,10,300,23537
4.0,10,400,34248
4.2,1000,200,19626
3.9,100,500,13439
4.5,100,100,45759
4.0,10,250,59129
4.0,10,200,112010
4.3,50,300,99160
4.0,10,150,32328
4.0,10,250,93234
3.3,20,300,16329
2.5,20,100,26072
4.0,10,199,4942
4.0,10,199,13663
4.0,10,300,46763
4.0,10,250,8887
4.0,10,400,83865
4.0,10,400,96222
4.1,50,99,54658
4.0,10,250,41972
3.0,500,250,75315
4.3,1000,200,111543
3.5,20,100,92131
4.0,10,200,65091
4.0,100,500,60056
4.0,10,250,83039
4.0,10,350,67820
4.0,10,200,56723
3.8,20,200,70074
4.0,10,150,24678
4.0,10,300,110224
4.0,10,200,78796
4.0,10,250,29379
3.5,100,600,4800
3.9,1000,347,53414
4.0,10,250,110273
3.6,100,300,70344
4.1,50,200,31591
4.0,10,180,2664
4.0,10,90,33128
4.0,10,220,7849
4.0,10,200,108075
4.0,10,250,32139
4.0,1000,350,15576
4.0,10,150,73184
4.0,10,150,73045
4.0,10,150,63690
4.0,10,400,83733
4.3,500,200,14860
4.0,10,150,30225
4.2,20,250,13624
4.0,10,500,73521
3.8,50,270,5196
4.0,10,250,66522
4.0,10,250,66953
3.6,20,300,28637
4.0,10,200,46712
4.0,10,250,64973
4.0,10,500,73185
4.0,10,240,58205
4.0,10,250,93592
4.0,10,200,93918
4.3,1000,300,99504
4.1,500,363,72547
4.0,10,100,85338
4.1,500,399,3564
4.0,10,250,2490
5.0,20,270,39361
4.2,100,250,109105
4.0,10,250,24437
4.0,10,300,109101
4.0,10,100,39761
2.8,20,150,26606
4.0,10,300,75738
4.0,10,150,6583
4.1,50,790,6035
4.0,10,200,97302
3.9,20,300,69777
4.0,10,150,82180
4.0,10,200,65885
4.0,10,150,70106
4.2,100,400,77757
4.0,10,250,102602
4.6,20,250,27454
4.0,10,350,18743
2.5,20,150,45683
4.0,10,200,59236
4.2,500,400,28586
4.0,10,200,45516
3.5,100,200,12191
2.9,20,150,101337
4.0,10,250,28980
4.0,100,350,63067
4.0,10,200,54016
3.5,50,200,93508
4.0,10,250,8039
4.0,10,100,16699
4.0,10,199,101345
4.4,500,150,55462
4.3,50,500,82786
4.2,500,350,50724
4.0,1000,350,15576
4.0,10,250,67631
3.9,50,600,54193
4.0,100,150,85618
4.0,10,250,35040
4.0,10,200,84028
4.0,10,400,63357
4.0,10,300,25039
4.0,10,500,18618
4.0,10,250,51218
4.0,10,600,61603
4.4,100,250,11764
4.0,10,200,82191
4.0,10,350,2721
3.8,20,200,34794
4.2,1000,300,1400
4.3,20,200,83188
4.3,100,250,18839
4.0,10,150,91925
4.0,10,300,102019
4.0,10,250,19352
4.0,10,300,63522
4.0,10,160,77395
4.0,10,150,99823
4.2,100,450,80805
4.0,10,400,106979
4.0,10,250,34931
3.8,50,400,879
4.0,10,250,109481
4.0,10,300,98955
4.0,10,300,101946
4.3,1000,300,58249
3.8,50,280,39471
4.0,10,250,28888
3.3,50,400,1590
4.0,10,500,57449
4.0,10,300,97455
3.0,20,798,27559
4.2,50,199,99610
4.0,10,400,64914
4.0,20,10,102498
4.0,10,200,21580
4.1,100,200,23672
4.0,10,100,76660
4.4,100,200,3355
4.4,1000,200,111543
4.1,500,350,76904
4.0,10,250,37067
3.5,100,250,65783
4.0,10,200,4747
4.3,1000,300,99504
4.0,10,450,23936
4.0,100,500,23165
3.9,50,300,32482
4.0,10,80,19545
4.0,10,200,49477
4.1,500,700,23070
4.0,10,600,66768
4.0,10,300,108698
4.0,10,500,102107
4.0,20,250,75067
4.1,500,150,61052
4.2,100,400,7023
4.1,100,400,6719
4.0,100,700,26290
4.0,10,150,83822
3.8,50,300,105161
4.6,20,200,18098
4.6,20,700,99198
4.0,10,200,96685
4.2,500,250,90057
4.2,1000,300,98756
3.4,20,400,10735
4.0,10,250,103937
4.0,10,400,110380
4.0,10,150,30225
4.0,10,200,82217
4.0,10,300,24611
4.0,10,300,53972
3.8,50,250,14642
3.5,20,300,36864
4.0,10,300,56348
4.2,20,450,52324
3.7,50,600,8249
2.5,50,200,32741
4.0,10,400,50208
4.0,10,250,76820
4.4,100,150,7007
3.7,1000,200,57622
4.3,100,800,66281
4.5,500,120,65449
4.7,100,800,40851
4.0,100,500,20650
3.9,100,300,2048
4.0,10,200,54362
4.3,500,300,93259
4.2,100,150,83049
4.2,100,200,105208
4.0,10,170,106276
4.3,50,200,942
4.3,50,250,23935
4.5,20,200,38085
4.0,10,400,12143
4.2,500,400,108898
4.0,10,399,110737
4.0,20,700,35942
4.8,20,180,3798
4.0,10,100,76001
4.0,10,180,110862
3.1,20,300,86684
3.8,50,150,15567
3.9,20,700,77712
4.0,10,250,24116
4.0,10,200,99421
3.9,100,400,61528
3.8,20,200,92078
4.2,20,700,112555
3.5,20,200,73696
4.2,50,100,92085
4.0,10,350,48860
4.0,10,100,8669
3.8,20,300,20531
4.0,10,450,53928
4.0,10,250,28986
3.7,20,100,8668
4.0,10,200,25354
4.3,100,600,23145
4.0,10,200,58097
4.0,20,200,15017
4.5,100,200,50684
4.4,1000,500,61521
4.8,20,200,76961
3.8,100,10,92364
4.5,100,150,50686
4.0,10,350,108399
4.3,100,150,52015
4.4,100,300,74319
4.0,10,300,54658
3.0,20,200,75628
4.2,50,400,71920
4.0,10,150,18571
4.0,50,400,45922
3.4,50,150,72748
3.7,100,600,11625
4.0,100,300,11303
4.0,10,300,94705
4.0,100,300,104875
4.1,100,800,51304
4.1,100,350,9295
4.0,100,250,12955
4.0,10,200,19058
4.0,10,300,2491
4.0,10,250,100466
4.0,10,150,73045
4.0,10,300,102840
3.8,20,500,110599
4.0,10,200,2219
4.5,50,800,45151
4.0,10,200,111472
4.0,10,300,111847
4.0,10,150,20476
3.6,100,450,89617
4.3,100,200,99643
4.6,50,270,14906
4.0,100,350,5748
4.0,10,200,40458
4.0,10,600,45112
3.9,100,400,13407
3.7,500,600,28317
3.4,50,200,88969
4.2,500,250,37798
4.0,10,250,60055
3.9,500,600,40397
4.0,50,200,100471
4.0,10,500,81389
3.3,20,150,20844
3.3,20,450,51477
4.3,20,850,7709
4.0,10,300,1845
4.1,100,500,42444
3.2,50,200,75129
4.2,20,200,33030
4.0,100,400,39978
3.3,20,350,23867
4.0,10,250,79945
4.0,10,300,14681
3.7,20,200,13866
4.0,10,300,48278
4.3,50,600,36130
4.0,10,100,95016
4.0,10,200,67128
2.8,20,200,74465
4.2,1000,400,61215
4.0,10,200,29518
2.2,20,200,13270
4.0,10,300,101993
3.7,100,500,73013
4.2,50,500,52323
4.0,10,150,1378
3.3,20,400,7355
3.9,50,500,8679
4.0,20,650,12392
4.0,50,700,10163
4.1,50,150,68633
4.0,10,500,8038
4.0,10,350,76170
3.9,100,500,100302
3.6,20,250,79896
3.6,50,250,101914
3.6,100,400,75414
3.5,20,300,34756
4.0,10,400,5594
4.1,20,450,94203
4.0,1000,450,42206
4.1,100,149,36652
3.8,100,400,23938
4.0,10,150,68636
3.0,100,200,28648
4.1,500,300,4976
4.0,10,350,31622
4.0,10,350,6037
4.2,100,850,59726
4.0,10,450,106853
4.0,10,300,34447
4.3,100,100,14389
3.7,50,150,80168
4.0,10,250,2235
3.8,50,15,69494
4.2,100,600,79136
4.0,10,300,17027
4.0,10,300,20838
4.2,1000,499,60329
3.9,100,300,41310
4.0,20,250,45429
4.0,10,500,65974
4.6,20,500,20013
4.1,100,250,45934
3.6,100,450,42819
4.2,100,200,58819
4.4,100,400,50739
4.1,500,200,108422
4.2,500,350,32075
3.4,50,200,24567
4.0,10,400,7768
4.0,10,250,83437
4.0,10,300,7290
4.1,100,150,45685
4.6,500,200,36303
4.0,10,199,9471
2.9,20,200,27549
4.0,10,200,27577
4.2,1000,600,5569
4.0,10,300,6055
2.1,20,300,51288
4.0,10,150,20890
4.0,10,250,3102
4.0,10,200,46570
4.0,10,300,29208
4.2,100,300,67788
4.3,100,250,48072
4.0,10,250,61214
3.6,100,400,53595
2.8,20,350,61565
4.0,10,200,22462
4.4,1000,200,6096
4.4,500,300,101159
4.7,20,400,33970
4.1,100,500,3400
4.0,10,300,64558
4.0,10,150,53681
4.0,100,700,15916
4.1,20,299,17816
4.3,500,450,27206
4.6,100,170,53028
4.2,500,199,92504
4.0,10,250,9562
4.0,10,300,48294
4.3,20,300,1162
4.0,10,200,78914
3.5,50,200,65806
4.1,100,200,31621
4.0,10,150,9958
4.0,10,450,13275
4.0,10,200,49655
3.7,50,400,100038
4.1,100,250,45430
4.0,10,250,65668
3.9,50,450,26685
3.8,500,500,50667
4.3,20,300,598
4.2,100,600,39636
4.4,100,300,86019
4.0,10,160,74979
4.0,10,300,108229
4.4,100,100,94175
3.5,50,500,111735
4.0,10,400,45298
3.8,100,300,48358
3.7,50,300,91294
4.3,500,400,28161
4.0,10,300,64718
4.0,10,400,28495
4.6,20,200,53458
2.8,20,200,75130
4.2,100,250,99185
4.0,10,200,105982
3.7,20,150,20302
4.4,1000,200,81832
4.0,10,200,38294
4.5,100,250,100817
4.0,10,150,94806
4.0,10,199,28651
4.0,10,200,939
2.6,20,350,26431
4.0,10,300,34690
4.5,20,250,99556
4.0,10,200,3327
4.0,10,150,54741
3.8,100,200,75493
4.0,10,200,26310
3.9,100,500,110597
2.8,20,230,95011
4.6,1000,250,23967
4.0,10,200,5715
4.0,10,200,29843
3.9,100,350,22601
4.1,100,350,12976
3.9,100,200,81441
4.0,10,500,47751
4.0,10,300,16179
4.0,10,400,9336
3.8,20,500,73011
4.0,10,600,13006
4.1,100,1200,55371
4.3,100,1100,22277
4.0,50,300,76772
4.3,1000,300,92662
4.0,10,400,49971
4.0,10,100,46713
4.0,10,250,102254
3.7,20,200,62158
3.3,50,200,44755
3.9,50,400,13603
4.0,10,400,75484
4.0,10,100,36334
4.0,500,250,44838
4.0,10,400,107268
4.1,100,600,107302
4.0,10,250,71935
3.4,100,400,80365
4.0,10,10,110115
4.2,20,200,110769
4.0,10,200,13306
2.5,20,450,68174
4.0,10,100,14393
4.0,10,300,42322
3.2,20,350,99840
4.2,20,150,90641
4.0,10,200,101798
4.0,10,150,62786
4.2,100,1000,23825
3.8,50,300,75502
3.8,50,400,5101
4.0,10,150,48080
3.8,1000,300,45432
4.0,10,200,41463
4.0,10,199,8657
4.0,10,100,92539
4.0,10,600,111332
3.4,20,400,59175
4.4,500,200,14860
4.0,10,300,76344
3.8,100,150,48106
3.2,20,300,24597
3.8,20,350,40579
4.0,10,250,101538
4.1,1000,450,85641
4.1,1000,400,87802
4.0,10,180,69102
4.0,10,299,105342
4.0,10,350,48339
4.0,10,350,83608
4.3,20,300,85993
3.9,20,300,69543
3.8,100,600,31817
3.3,100,300,28641
3.5,50,300,28645
4.0,10,89,52699
4.0,10,300,1859
3.3,50,200,51782
3.8,500,600,6429
3.9,20,200,100873
4.1,20,300,86688
3.8,100,300,97631
4.0,10,200,39988
4.0,10,150,85837
4.0,10,150,76993
4.2,100,300,98741
4.0,20,600,259
3.7,100,250,22624
4.0,10,280,59882
4.0,10,300,55342
4.0,10,150,41130
4.0,10,250,7983
4.4,100,350,93105
4.0,10,450,37252
4.0,10,300,15637
4.4,1000,250,19826
4.0,10,200,23178
4.0,10,250,110234
4.0,10,300,2050
4.3,20,300,61218
4.0,10,200,80322
4.0,50,200,23746
4.1,500,300,22950
4.0,10,150,58457
4.2,100,800,90233
4.0,10,300,46644
4.3,20,200,90517
4.3,100,400,104075
4.0,10,400,20604
4.0,10,200,109365
4.1,20,200,107570
4.2,1000,300,85900
4.0,10,400,5756
4.0,10,400,108050
4.0,10,400,57232
4.0,10,250,36595
4.0,10,200,95210
3.6,50,400,30190
4.0,50,150,93376
4.0,10,300,37880
4.0,10,80,88615
4.2,100,450,54426
4.0,10,800,108400
4.0,10,250,84175
4.0,50,450,30153
4.2,100,300,17210
3.8,50,400,86356
4.0,10,300,22545
4.0,100,399,60156
4.0,10,100,53442
4.0,10,200,69564
3.7,100,150,28663
4.0,10,350,46496
4.1,1000,150,86028
3.5,50,20,93899
3.8,20,250,36062
4.0,10,400,79308
3.8,100,250,82074
4.0,10,300,35041
4.1,50,200,40087
4.0,10,599,95150
4.0,10,600,18320
4.0,50,300,108829
4.0,10,250,31650
4.0,10,300,51528
4.1,50,400,32145
4.0,10,200,54893
4.2,20,250,62808
4.0,10,250,21852
4.2,100,355,67206
4.0,10,250,30979
4.0,10,600,7728
4.0,100,300,59866
4.0,100,250,109105
4.0,10,600,88253
4.0,10,1000,53904
4.0,10,400,11029
4.0,10,120,105524
4.1,20,300,75256
3.7,100,10,101836
4.0,10,200,98470
3.8,20,600,44409
4.4,100,450,72517
4.2,100,700,102326
4.0,10,300,38256
4.0,20,999,4519
4.3,20,250,63367
4.6,1000,250,100548
4.0,10,250,2296
4.1,100,150,25774
4.2,20,200,51434
4.5,50,120,5598
4.0,10,200,26005
4.5,100,200,20428
4.0,10,100,42204
4.0,10,250,7508
4.0,10,200,38459
4.2,100,600,7099
4.0,10,400,53692
4.0,10,800,49489
4.0,10,350,52942
3.8,20,1000,74191
4.7,100,600,45116
4.1,50,1000,18389
4.1,50,400,94137
4.0,10,500,9320
4.0,10,150,25265
4.3,100,300,85388
4.0,10,200,8546
4.0,10,400,66019
3.2,50,500,109940
3.8,50,300,67698
4.0,20,150,62889
3.9,500,600,86650
4.4,100,300,7454
4.0,100,550,101776
4.0,10,300,32607
4.0,10,1000,72555
4.0,10,400,14950
3.6,500,200,69636
4.0,10,250,5550
4.0,10,350,46825
3.0,20,300,98844
4.0,20,300,40679
4.3,50,350,13938
4.0,10,300,77922
4.0,10,200,2904
4.0,10,250,13476
3.4,20,200,92070
4.2,100,300,12063
3.8,500,200,22057
3.5,20,400,108969
4.3,500,300,92660
4.2,1000,300,55121
4.0,50,300,12930
4.0,10,100,33609
4.0,10,250,87375
4.4,500,150,20503
4.0,10,150,34844
4.0,10,200,106497
4.0,10,300,45348
4.0,10,250,3432
4.2,50,300,15727
4.2,20,400,108124
4.0,100,400,59178
4.4,50,400,100878
3.8,20,300,18497
4.0,10,300,9621
4.1,100,500,39710
4.0,10,120,98750
4.3,100,600,27264
4.1,50,140,90765
3.8,100,1200,24418
4.0,100,500,74999
4.0,10,250,76935
3.3,20,250,99401
4.6,500,150,66361
3.8,100,200,29700
4.0,10,200,101373
4.0,10,250,59865
4.3,100,200,103266
3.4,20,400,73936
4.1,100,300,4472
4.0,10,250,11765
4.0,10,400,79531
4.0,20,600,60568
4.0,10,500,55452
3.7,20,100,414
4.5,20,300,90556
4.2,20,400,68075
4.4,100,250,91987
4.0,100,200,55908
4.2,100,600,11737
4.0,10,200,16175
4.0,10,300,61217
4.0,10,250,24768
4.4,5000,450,104883
4.0,10,350,6545
4.3,100,200,103082
4.0,10,300,66033
3.8,100,10,55761
4.0,10,300,65502
4.0,10,100,40443
4.0,100,500,12022
3.9,1000,400,49116
4.3,100,200,7472
4.0,10,150,13992
4.7,50,120,36719
4.0,10,200,76664
4.6,100,200,99302
4.0,10,300,11768
3.7,100,500,35839
4.4,100,500,49942
4.1,100,200,69150
4.0,500,450,697
4.0,10,200,63979
4.0,10,200,6242
3.1,20,300,8791
3.9,100,250,33978
4.0,10,350,29431
4.0,10,400,98647
4.0,10,350,93022
4.0,10,400,23939
4.0,10,120,46361
4.0,10,100,29398
4.0,10,300,14302
4.0,100,400,57383
4.0,10,200,48149
4.0,10,150,985
4.0,10,250,2223
4.0,10,100,93376
4.0,10,250,51493
4.0,10,300,90638
4.2,100,900,101665
4.1,1000,500,66123
4.0,10,300,25165
4.0,10,400,22521
4.0,10,150,52752
4.0,10,800,39979
4.0,10,150,41161
4.0,10,700,111832
4.0,10,105,38151
4.0,10,250,48562
3.5,50,200,100349
4.5,500,600,83132
3.7,20,250,28258
4.0,10,200,44749
4.0,10,300,100846
4.0,10,200,65685
4.2,100,500,72995
4.3,100,200,99265
3.9,100,500,100886
4.0,100,100,98749
4.0,10,500,44607
4.0,10,100,71653
4.0,10,500,86961
4.1,500,200,20288
4.2,100,350,23171
4.1,100,200,20289
4.0,10,200,9560
4.3,100,80,52640
4.0,10,250,75411
4.0,10,150,1713
4.0,50,600,61216
3.8,50,300,20845
4.0,10,200,103094
3.8,100,300,33372
4.4,500,250,20310
4.1,500,100,85614
3.9,50,400,101324
4.7,20,250,101301
3.4,100,200,4746
4.0,500,400,22368
4.2,100,500,67259
4.1,100,300,13915
4.1,500,150,50032
4.0,20,500,6298
3.6,100,150,59156
4.0,10,200,1264
4.0,10,300,27203
4.0,10,300,4484
4.0,10,600,9916
4.3,20,300,55732
4.3,20,70,111125
4.1,20,300,32328
4.0,100,200,52539
4.1,100,150,48358
4.0,10,200,76031
4.4,50,200,44732
4.0,10,300,4019
4.0,10,250,74414
4.0,10,400,108661
4.0,10,200,2541
3.8,20,300,32328
4.2,100,200,15230
4.0,50,400,10805
4.0,10,200,97935
4.0,10,220,13861
4.0,10,250,29623
4.3,100,200,66070
4.5,100,500,50686
4.0,10,300,2520
3.9,50,200,10651
4.0,10,300,107514
4.0,10,100,35276
4.0,10,250,83712
4.0,50,400,988
4.0,10,400,22108
3.3,50,200,54658
4.1,100,300,78926
4.0,20,350,5748
4.0,10,150,9158
4.0,10,300,80883
4.1,20,200,101200
4.0,10,100,35275
4.0,10,250,77019
4.0,10,200,107751
4.0,10,150,39598
4.0,10,400,34787
4.0,10,100,84434
4.0,10,200,37718
4.0,10,200,102234
4.7,20,250,80615
4.0,10,300,5140
4.0,10,300,5724
4.0,10,120,78845
4.5,100,300,74319
4.0,10,250,77113
4.0,10,500,7303
4.0,10,300,1700
4.0,10,250,59560
4.0,10,250,81042
4.0,10,200,52075
4.0,10,250,83711
4.4,50,250,50786
4.0,10,300,1386
4.0,10,300,15014
4.1,1000,400,91287
3.8,20,300,29399
4.0,10,120,49905
4.0,10,200,98871
4.0,10,300,84814
3.8,50,250,99281
4.0,10,250,38548
4.0,10,300,26371
4.0,10,350,19049
4.3,500,200,2645
4.5,20,350,16752
4.0,10,200,34726
4.0,10,200,52088
4.0,10,250,32322
4.0,10,250,94357
3.5,100,400,87763
4.2,50,250,110812
4.0,10,150,68636
3.6,50,300,50054
4.0,10,400,110589
4.0,10,300,36860
4.0,10,250,83170
3.8,50,250,4017
4.0,100,250,70552
3.3,20,300,80678
4.0,10,250,2467
4.0,50,200,83021
4.0,10,300,56007
3.8,20,300,55908
4.0,10,200,25828
4.0,10,250,48379
4.0,10,200,96597
4.0,100,250,79778
4.0,10,240,92602
4.0,10,200,83992
4.0,10,350,77695
4.0,10,199,78571
4.0,10,250,64709
4.0,20,250,4013
4.0,10,200,105433
4.0,10,200,44184
4.0,10,250,67067
4.0,10,300,53458
4.0,10,200,53709
4.0,10,200,44327
4.0,10,719,66214
4.0,10,200,57136
4.1,20,600,28671
4.0,10,200,57709
4.1,500,500,29310
4.0,10,500,4270
4.0,10,150,107773
4.0,10,290,9031
4.0,10,200,36661
4.0,10,350,92485
3.8,100,250,6204
4.3,500,400,28586
3.8,500,150,40203
4.0,10,200,15660
4.0,10,250,110315
4.6,50,350,83132
4.0,10,200,60746
4.0,10,400,82099
4.0,10,250,44921
4.0,10,200,2691
4.0,10,300,67400
4.0,10,300,83716
4.0,10,200,111443
4.0,10,350,91467
4.0,10,200,79904
4.0,10,250,38327
4.0,10,150,29398
4.0,10,300,46771
4.0,10,350,31622
4.0,10,250,7205
3.5,20,200,40554
4.0,10,250,95560
4.0,10,200,26309
4.0,10,100,47349
4.0,10,1099,14465
4.0,10,300,83066
4.0,10,350,61671
4.0,10,250,28980
4.0,10,300,12124
3.8,100,250,22624
4.0,10,300,98994
4.0,10,290,9984
3.8,20,150,42953
4.0,10,350,64504
4.0,10,250,28144
2.1,20,250,75067
3.9,50,300,92995
3.7,100,500,28317
4.3,1000,500,78005
4.0,10,300,106063
4.0,10,350,77218
4.0,10,200,102832
4.0,10,250,81753
4.2,100,350,60393
4.0,10,200,6417
4.0,10,400,96107
4.0,10,200,87818
4.0,100,250,85725
4.0,10,200,92447
4.0,10,250,52240
3.6,20,300,13560
4.0,10,250,77275
4.0,50,100,36326
4.3,20,200,15924
4.0,10,450,30253
4.0,10,300,83983
4.0,10,500,74520
4.0,10,300,48780
4.0,10,289,10060
4.5,50,400,84596
4.0,10,130,9987
4.0,10,200,47373
4.3,20,100,83060
4.0,10,200,36034
4.0,10,150,93823
4.0,10,300,60246
4.3,50,200,58819
4.0,10,100,31537
4.0,10,500,56742
4.3,100,100,36330
4.0,10,200,2530
4.0,10,300,81498
4.0,10,180,76984
4.0,10,150,40534
4.0,10,300,105436
4.0,10,150,10249
4.1,500,250,66910
4.0,10,200,75862
4.1,500,200,105200
4.0,10,260,4876
4.0,10,200,57146
4.3,500,150,92207
3.8,100,440,69292
4.0,500,150,53243
3.9,10,250,109397
4.3,100,250,71399
3.9,10,200,78672
3.9,10,280,19819
3.9,10,300,58511
3.9,10,300,91494
4.4,20,299,102473
4.2,1000,270,29841
4.0,500,350,73725
4.4,100,250,33978
3.6,100,300,11782
3.9,10,250,36147
3.9,50,350,59080
4.3,500,200,47974
4.7,20,300,57659
4.0,50,300,70373
3.9,10,149,68881
3.9,10,1500,55142
4.2,500,300,35757
3.7,100,300,66243
3.9,10,300,53593
3.9,10,200,11729
3.9,10,200,34047
3.9,10,300,3219
4.4,20,350,19912
4.4,20,150,101770
3.8,100,199,58486
3.9,10,300,21558
4.6,100,120,65449
3.9,10,350,50140
3.9,10,350,108399
3.9,10,100,48133
3.3,20,300,101303
2.7,1000,300,92342
2.8,20,400,87189
3.9,10,300,28643
3.8,20,250,32358
3.7,100,300,44733
3.9,10,199,81785
3.7,20,299,102693
3.9,10,200,9801
3.9,10,250,91987
3.9,10,200,34681
4.2,20,350,32305
3.9,10,100,75115
3.5,20,200,51334
4.4,50,250,65106
3.9,10,200,46685
3.8,20,300,72681
3.9,10,200,29786
3.9,10,350,97532
3.9,10,199,50711
3.9,10,250,28398
3.5,20,250,23757
3.9,10,400,93430
4.0,20,200,100349
3.6,50,400,1590
